timestep,L_acc_x,L_acc_y,L_acc_z,L_gyro_x,L_gyro_y,L_gyro_z,L_pressure_1,L_pressure_2,L_pressure_3,L_pressure_4,L_pressure_5,L_pressure_6,L_pressure_7,L_pressure_8,L_pressure_9,L_pressure_10,L_pressure_11,L_pressure_12,L_pressure_13,L_pressure_14,L_pressure_15,L_pressure_16,L_pressure_17,L_pressure_18,L_pressure_19,L_pressure_20,L_pressure_21,L_pressure_22,L_pressure_23,L_pressure_24,L_pressure_25,L_pressure_26,L_pressure_27,L_pressure_28,L_pressure_29,L_pressure_30,L_pressure_31,L_pressure_32,L_pressure_33,L_pressure_34,L_pressure_35,L_pressure_36,L_pressure_37,L_pressure_38,L_pressure_39,L_pressure_40,R_acc_x,R_acc_y,R_acc_z,R_gyro_x,R_gyro_y,R_gyro_z,R_pressure_1,R_pressure_2,R_pressure_3,R_pressure_4,R_pressure_5,R_pressure_6,R_pressure_7,R_pressure_8,R_pressure_9,R_pressure_10,R_pressure_11,R_pressure_12,R_pressure_13,R_pressure_14,R_pressure_15,R_pressure_16,R_pressure_17,R_pressure_18,R_pressure_19,R_pressure_20,R_pressure_21,R_pressure_22,R_pressure_23,R_pressure_24,R_pressure_25,R_pressure_26,R_pressure_27,R_pressure_28,R_pressure_29,R_pressure_30,R_pressure_31,R_pressure_32,R_pressure_33,R_pressure_34,R_pressure_35,R_pressure_36,R_pressure_37,R_pressure_38,R_pressure_39,R_pressure_40
91.4,-154,59,-2390,-3615,-1402,1264,4,3,2,0,2,1,2,12,2,1,1,14,1,1,2,15,2,2,2,0,2,2,16,2,1,5,2,2,2,1,2,4,1,3,4,1,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.41,26,-240,-2941,-4149,-1155,1278,1,2,2,0,2,2,2,10,2,1,2,0,2,0,2,0,1,2,1,0,2,1,0,2,4,0,2,2,3,2,2,0,2,3,0,2,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.42,26,-240,-2941,-4149,-1155,1278,1,2,2,0,2,2,2,10,2,1,2,0,2,0,2,0,1,2,1,0,2,1,0,2,4,0,2,2,3,2,2,0,2,3,0,2,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.43,26,-240,-2941,-4149,-1155,1278,1,2,2,0,2,2,2,10,2,1,2,0,2,0,2,0,1,2,1,0,2,1,0,2,4,0,2,2,3,2,2,0,2,3,0,2,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.44,26,-240,-2941,-4149,-1155,1278,1,2,2,0,2,2,2,10,2,1,2,0,2,0,2,0,1,2,1,0,2,1,0,2,4,0,2,2,3,2,2,0,2,3,0,2,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.45,26,-240,-2941,-4149,-1155,1278,1,2,2,0,2,2,2,10,2,1,2,0,2,0,2,0,1,2,1,0,2,1,0,2,4,0,2,2,3,2,2,0,2,3,0,2,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.46,26,-240,-2941,-4149,-1155,1278,1,2,2,0,2,2,2,10,2,1,2,0,2,0,2,0,1,2,1,0,2,1,0,2,4,0,2,2,3,2,2,0,2,3,0,2,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.47,25,-365,-3054,-4228,-1136,1466,3,2,1,0,4,1,1,0,0,3,0,3,2,3,2,0,0,0,1,0,0,4,2,1,3,0,2,1,2,0,2,0,2,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.48,-83,-496,-3235,-4284,-1141,1708,2,0,0,0,0,1,1,12,0,4,0,13,0,1,0,11,0,0,0,0,0,1,16,0,1,5,6,5,1,4,0,5,0,1,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.49,-224,-713,-3385,-4332,-1180,1965,1,0,2,0,3,0,0,10,1,2,0,2,4,1,3,0,0,0,1,0,5,0,1,0,1,1,0,2,0,5,0,0,3,0,1,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.5,-224,-713,-3385,-4332,-1180,1965,1,0,2,0,3,0,0,10,1,2,0,2,4,1,3,0,0,0,1,0,5,0,1,0,1,1,0,2,0,5,0,0,3,0,1,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.51,-224,-713,-3385,-4332,-1180,1965,1,0,2,0,3,0,0,10,1,2,0,2,4,1,3,0,0,0,1,0,5,0,1,0,1,1,0,2,0,5,0,0,3,0,1,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.52,-224,-713,-3385,-4332,-1180,1965,1,0,2,0,3,0,0,10,1,2,0,2,4,1,3,0,0,0,1,0,5,0,1,0,1,1,0,2,0,5,0,0,3,0,1,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.53,-224,-713,-3385,-4332,-1180,1965,1,0,2,0,3,0,0,10,1,2,0,2,4,1,3,0,0,0,1,0,5,0,1,0,1,1,0,2,0,5,0,0,3,0,1,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.54,-224,-713,-3385,-4332,-1180,1965,1,0,2,0,3,0,0,10,1,2,0,2,4,1,3,0,0,0,1,0,5,0,1,0,1,1,0,2,0,5,0,0,3,0,1,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.55,-498,-3382,-3630,-4523,-1409,2744,2,3,3,0,1,2,3,0,1,5,1,1,3,1,4,0,0,3,3,0,1,0,0,2,0,1,0,4,1,5,0,0,1,1,2,2,3,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.56,-301,-3970,-3588,-4452,-1485,2762,4,0,0,0,2,2,0,11,0,4,0,12,0,2,0,13,2,3,0,0,2,1,16,1,3,4,1,1,3,2,1,7,3,2,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.57,24,-4561,-3451,-4306,-1590,2729,1,3,0,0,2,2,1,11,1,1,2,0,0,3,1,0,2,4,1,0,2,2,0,3,6,0,2,2,3,1,2,0,1,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.58,-720,-7731,-2259,-210,806,895,3,3,1,0,2,2,2,11,1,4,1,16,1,3,1,13,1,0,3,0,5,2,0,5,3,2,3,2,1,0,4,0,3,1,0,3,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.59,-720,-7731,-2259,-210,806,895,3,3,1,0,2,2,2,11,1,4,1,16,1,3,1,13,1,0,3,0,5,2,0,5,3,2,3,2,1,0,4,0,3,1,0,3,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.6,-720,-7731,-2259,-210,806,895,3,3,1,0,2,2,2,11,1,4,1,16,1,3,1,13,1,0,3,0,5,2,0,5,3,2,3,2,1,0,4,0,3,1,0,3,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.61,-720,-7731,-2259,-210,806,895,3,3,1,0,2,2,2,11,1,4,1,16,1,3,1,13,1,0,3,0,5,2,0,5,3,2,3,2,1,0,4,0,3,1,0,3,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.62,-474,-8985,-2374,1281,1298,138,1,2,2,0,2,3,1,0,3,4,2,0,2,2,5,0,1,1,2,0,4,1,2,2,4,6,2,5,3,6,0,7,5,2,7,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.63,4,-767,-2615,2661,-485,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,0,2,115,3,4,8,6,94,73,6,65,111,139,108,111,47,92,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.64,-593,-974,-2587,1938,-612,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,192,2,3,178,8,9,203,0,0,0,0,229,246,181,147,195,253,49,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.65,-729,-493,-2768,1351,-546,63,0,0,0,0,0,0,0,0,1,52,3,0,0,0,0,0,0,0,0,0,34,119,18,7,240,15,11,245,13,157,146,116,38,11,170,179,114,157,4,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.66,-729,-493,-2768,1351,-546,63,0,0,0,0,0,0,0,0,1,52,3,0,0,0,0,0,0,0,0,0,34,119,18,7,240,15,11,245,13,157,146,116,38,11,170,179,114,157,4,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.67,-729,-493,-2768,1351,-546,63,0,0,0,0,0,0,0,0,1,52,3,0,0,0,0,0,0,0,0,0,34,119,18,7,240,15,11,245,13,157,146,116,38,11,170,179,114,157,4,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.68,-729,-493,-2768,1351,-546,63,0,0,0,0,0,0,0,0,1,52,3,0,0,0,0,0,0,0,0,0,34,119,18,7,240,15,11,245,13,157,146,116,38,11,170,179,114,157,4,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.69,-729,-493,-2768,1351,-546,63,0,0,0,0,0,0,0,0,1,52,3,0,0,0,0,0,0,0,0,0,34,119,18,7,240,15,11,245,13,157,146,116,38,11,170,179,114,157,4,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.7,-619,-103,-2607,943,-399,61,0,0,0,0,0,0,0,0,1,67,2,0,0,0,0,0,0,0,0,0,21,12,4,5,40,9,11,11,15,228,136,152,47,239,180,183,44,112,252,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.71,-394,-93,-2265,683,-295,53,0,0,0,0,0,0,0,0,1,74,36,0,0,0,0,0,0,0,0,0,25,62,3,6,38,9,12,26,16,244,145,152,53,221,185,191,231,104,244,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.72,-594,-211,-1925,279,-275,34,0,0,0,0,0,0,0,0,2,92,75,0,0,0,0,0,0,0,0,0,34,123,5,7,90,11,13,74,15,2,138,126,86,199,222,207,111,92,221,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.73,-662,-151,-1861,202,-262,26,0,0,0,0,0,0,0,0,3,93,103,0,0,0,0,0,0,0,0,0,34,113,5,7,111,11,14,81,15,10,122,126,197,204,9,218,201,138,223,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.74,-685,-281,-1905,148,-214,17,0,0,0,0,1,0,0,0,2,100,136,4,0,0,0,0,0,0,0,0,76,251,24,9,245,28,17,150,0,0,0,0,199,195,18,219,160,122,222,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.75,-685,-281,-1905,148,-214,17,0,0,0,0,1,0,0,0,2,100,136,4,0,0,0,0,0,0,0,0,76,251,24,9,245,28,17,150,0,0,0,0,199,195,18,219,160,122,222,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.76,-685,-281,-1905,148,-214,17,0,0,0,0,1,0,0,0,2,100,136,4,0,0,0,0,0,0,0,0,76,251,24,9,245,28,17,150,0,0,0,0,199,195,18,219,160,122,222,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.77,-637,-152,-1970,114,-136,8,0,0,0,0,0,0,0,0,3,104,157,6,0,0,0,0,0,0,0,0,79,233,28,10,5,32,18,195,0,0,0,0,196,189,24,222,145,107,215,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.78,-490,-112,-1948,36,22,5,0,0,0,0,0,0,0,0,6,194,197,11,0,0,0,0,0,0,0,0,110,250,32,11,58,39,19,226,0,0,0,0,206,139,29,245,86,89,188,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.79,-462,-135,-1976,31,19,8,0,0,0,0,0,0,0,0,5,202,198,11,0,0,0,0,0,0,0,0,116,13,33,11,54,41,19,235,0,0,0,0,206,132,29,247,81,83,186,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.8,-456,-129,-1953,24,12,5,0,0,0,0,0,0,0,0,6,204,198,12,0,0,0,0,0,0,0,0,120,17,35,11,54,43,20,246,0,0,0,0,203,130,28,248,78,82,183,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.81,-456,-129,-1953,24,12,5,0,0,0,0,0,0,0,0,6,204,198,12,0,0,0,0,0,0,0,0,120,17,35,11,54,43,20,246,0,0,0,0,203,130,28,248,78,82,183,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.82,-456,-129,-1953,24,12,5,0,0,0,0,0,0,0,0,6,204,198,12,0,0,0,0,0,0,0,0,120,17,35,11,54,43,20,246,0,0,0,0,203,130,28,248,78,82,183,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.83,-456,-129,-1953,24,12,5,0,0,0,0,0,0,0,0,6,204,198,12,0,0,0,0,0,0,0,0,120,17,35,11,54,43,20,246,0,0,0,0,203,130,28,248,78,82,183,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.84,-456,-129,-1953,24,12,5,0,0,0,0,0,0,0,0,6,204,198,12,0,0,0,0,0,0,0,0,120,17,35,11,54,43,20,246,0,0,0,0,203,130,28,248,78,82,183,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.85,-512,-163,-1952,20,12,0,0,0,0,0,0,0,0,0,5,214,198,14,0,0,0,0,0,0,0,0,123,24,41,11,55,48,20,248,0,0,0,0,205,125,22,251,75,75,179,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.86,-487,-152,-1946,34,47,-19,0,0,0,0,0,0,0,0,6,222,201,15,0,0,0,0,0,0,0,0,136,36,43,11,77,52,21,32,0,0,0,0,204,107,27,16,54,65,157,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.87,-424,-149,-1950,36,50,-22,0,0,0,0,0,0,0,0,5,222,201,13,0,0,0,0,0,0,0,0,139,47,42,11,79,50,20,38,0,0,1,0,204,104,28,21,44,65,153,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.88,-496,-212,-1968,33,37,-21,0,0,0,0,0,0,0,0,6,225,207,14,0,0,0,0,0,0,0,0,144,57,41,12,84,49,21,55,0,0,0,0,206,100,33,27,31,61,146,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.89,-496,-212,-1968,33,37,-21,0,0,0,0,0,0,0,0,6,225,207,14,0,0,0,0,0,0,0,0,144,57,41,12,84,49,21,55,0,0,0,0,206,100,33,27,31,61,146,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.9,-496,-212,-1968,33,37,-21,0,0,0,0,0,0,0,0,6,225,207,14,0,0,0,0,0,0,0,0,144,57,41,12,84,49,21,55,0,0,0,0,206,100,33,27,31,61,146,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.91,-496,-212,-1968,33,37,-21,0,0,0,0,0,0,0,0,6,225,207,14,0,0,0,0,0,0,0,0,144,57,41,12,84,49,21,55,0,0,0,0,206,100,33,27,31,61,146,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.92,-381,-216,-1994,30,21,-18,0,0,0,0,0,0,0,0,6,228,206,12,0,0,0,0,0,0,0,0,149,62,36,11,96,45,21,71,0,0,0,0,210,97,47,37,14,57,137,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.93,-404,-165,-1997,27,-1,-15,0,0,0,0,0,0,0,0,6,231,219,13,24,192,55,44,0,0,0,0,82,186,29,9,220,37,18,6,0,0,0,0,96,135,43,22,229,34,137,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.94,-428,-104,-1952,28,-61,-7,0,0,0,0,0,0,0,0,4,205,175,8,20,211,73,39,0,0,0,0,86,198,26,9,230,33,17,63,0,0,0,0,103,131,77,15,191,10,143,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.95,-437,-201,-1936,31,-69,-8,0,0,0,0,0,0,0,0,4,206,174,8,19,217,89,38,0,0,0,0,86,197,25,9,231,32,18,67,0,0,0,0,103,122,85,37,183,6,124,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.96,-508,-146,-1996,26,-73,-10,0,0,0,0,0,0,0,0,5,206,175,8,19,222,91,38,0,0,0,0,87,209,25,9,231,32,17,74,0,0,0,0,102,121,93,76,172,253,83,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.97,-508,-146,-1996,26,-73,-10,0,0,0,0,0,0,0,0,5,206,175,8,19,222,91,38,0,0,0,0,87,209,25,9,231,32,17,74,0,0,0,0,102,121,93,76,172,253,83,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.98,-508,-146,-1996,26,-73,-10,0,0,0,0,0,0,0,0,5,206,175,8,19,222,91,38,0,0,0,0,87,209,25,9,231,32,17,74,0,0,0,0,102,121,93,76,172,253,83,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.99,-508,-146,-1996,26,-73,-10,0,0,0,0,0,0,0,0,5,206,175,8,19,222,91,38,0,0,0,0,87,209,25,9,231,32,17,74,0,0,0,0,102,121,93,76,172,253,83,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,-414,-78,-1985,22,-84,-9,0,0,0,0,0,0,0,0,5,208,195,9,29,230,88,37,0,0,0,0,90,211,24,8,229,32,18,79,0,0,0,0,99,115,94,81,163,253,71,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.01,-477,-110,-1957,24,-150,-4,0,0,0,0,0,0,0,0,4,210,199,7,16,8,97,30,0,0,0,0,96,35,21,10,19,27,18,117,0,0,0,0,77,66,218,105,74,138,54,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.02,-496,-141,-1954,36,-154,-2,0,0,0,0,0,0,0,0,4,213,200,5,17,37,122,24,0,0,0,0,98,35,16,9,27,22,18,121,0,0,0,0,68,50,230,107,54,147,48,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.03,-463,-149,-1946,45,-148,-1,0,0,0,0,0,0,0,0,4,213,207,2,29,61,137,15,0,0,0,0,100,43,8,10,38,15,18,136,0,0,0,0,57,34,232,106,32,170,43,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.04,-463,-149,-1946,45,-148,-1,0,0,0,0,0,0,0,0,4,213,207,2,29,61,137,15,0,0,0,0,100,43,8,10,38,15,18,136,0,0,0,0,57,34,232,106,32,170,43,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.05,-463,-149,-1946,45,-148,-1,0,0,0,0,0,0,0,0,4,213,207,2,29,61,137,15,0,0,0,0,100,43,8,10,38,15,18,136,0,0,0,0,57,34,232,106,32,170,43,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.06,-463,-149,-1946,45,-148,-1,0,0,0,0,0,0,0,0,4,213,207,2,29,61,137,15,0,0,0,0,100,43,8,10,38,15,18,136,0,0,0,0,57,34,232,106,32,170,43,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.07,-460,-137,-1941,50,-139,-2,0,0,0,0,0,0,0,0,5,216,207,3,47,75,142,15,0,0,0,0,101,47,7,10,44,15,18,145,0,0,0,0,49,29,225,96,20,175,30,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
